"","unique_squirrel_id","shift","date","age","primary_fur_color","highlight_color","location","Above.Ground.Sighter.Measurement","specific_location","running","chasing","climbing","eating","foraging","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from"
"315","38G-PM-1020-10","PM",2018-10-20,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"316","34I-PM-1010-01","PM",2018-10-10,"Adult","Gray","","Above Ground","15","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"317","12A-PM-1013-04","PM",2018-10-13,"","Gray","Cinnamon","Above Ground","1","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"318","19F-AM-1007-02","AM",2018-10-07,"Adult","Cinnamon","Gray","Above Ground","8","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"319","20C-PM-1018-09","PM",2018-10-18,"Adult","Cinnamon","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"320","22A-PM-1017-01","PM",2018-10-17,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"321","33I-PM-1006-07","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"322","36E-AM-1013-03","AM",2018-10-13,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"323","32F-AM-1012-01","AM",2018-10-12,"","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"324","28D-AM-1012-02","AM",2018-10-12,"Adult","Black","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"325","10G-AM-1006-01","AM",2018-10-06,"Adult","Gray","","Above Ground","80","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"326","39G-PM-1013-07","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"327","21E-PM-1012-02","PM",2018-10-12,"Adult","Gray","Black, Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"328","17E-PM-1018-03","PM",2018-10-18,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"329","14D-AM-1014-03","AM",2018-10-14,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"330","39F-PM-1006-03","PM",2018-10-06,"Adult","Gray","White","Above Ground","15","lower branch of tree",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"331","10F-PM-1019-11","PM",2018-10-19,"Adult","Gray","Cinnamon","Ground Plane","FALSE","Grassy area",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"332","27A-PM-1006-01","PM",2018-10-06,"Juvenile","Gray","Cinnamon","Above Ground","","on a tree",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"333","18D-AM-1018-02","AM",2018-10-18,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"334","6A-AM-1006-03","AM",2018-10-06,"Adult","Gray","Cinnamon, White","Above Ground","30","tree",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
"335","4E-PM-1008-04","PM",2018-10-08,"Adult","Gray","","Above Ground","10","",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"336","27I-PM-1020-05","PM",2018-10-20,"Adult","Gray","Cinnamon","Above Ground","10","In tree",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"337","10A-PM-1014-04","PM",2018-10-14,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"338","14I-PM-1018-05","PM",2018-10-18,"Adult","Gray","Cinnamon","Above Ground","2","",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"339","1H-AM-1012-01","AM",2018-10-12,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
"340","8H-PM-1014-05","PM",2018-10-14,"Juvenile","Gray","","Above Ground","2","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"341","30E-AM-1008-01","AM",2018-10-08,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"342","16A-PM-1019-04","PM",2018-10-19,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"343","8B-PM-1012-06","PM",2018-10-12,"Adult","Gray","Cinnamon, White","Above Ground","2","on a bench",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"344","8F-PM-1012-03","PM",2018-10-12,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"345","11E-AM-1013-02","AM",2018-10-13,"Adult","Gray","Black","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"346","22I-AM-1007-03","AM",2018-10-07,"Adult","Gray","","Above Ground","30","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"347","37G-PM-1007-09","PM",2018-10-07,"Adult","Cinnamon","White","","","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"348","15F-AM-1007-04","AM",2018-10-07,"Adult","Cinnamon","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"349","13E-AM-1017-08","AM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"350","14D-AM-1014-10","AM",2018-10-14,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"351","7H-AM-1006-06","AM",2018-10-06,"Adult","Gray","Cinnamon","Above Ground","12","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"352","1H-PM-1013-01","PM",2018-10-13,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"353","41C-PM-1007-04","PM",2018-10-07,"Adult","Gray","White","Above Ground","65","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"354","29B-PM-1010-05","PM",2018-10-10,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"355","6D-PM-1020-03","PM",2018-10-20,"Juvenile","Gray","","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"356","15B-PM-1017-05","PM",2018-10-17,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"357","18I-AM-1017-03","AM",2018-10-17,"Adult","Cinnamon","Black","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"358","12D-PM-1014-02","PM",2018-10-14,"Adult","Gray","White","Above Ground","15","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"359","26A-PM-1006-05","PM",2018-10-06,"Adult","Gray","","Above Ground","40","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"360","32C-PM-1013-03","PM",2018-10-13,"Adult","Gray","","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"361","35E-PM-1006-02","PM",2018-10-06,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"362","14D-PM-1019-12","PM",2018-10-19,"Adult","Gray","","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"363","32B-AM-1017-04","AM",2018-10-17,"Adult","Gray","Cinnamon","Above Ground","13","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"364","38C-AM-1019-01","AM",2018-10-19,"Juvenile","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"365","15G-PM-1019-11","PM",2018-10-19,"Adult","Gray","","Above Ground","4","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"366","11F-PM-1006-02","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"367","10G-PM-1017-02","PM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"368","34D-PM-1007-02","PM",2018-10-07,"Adult","Black","","Above Ground","25","",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"369","37G-AM-1014-05","AM",2018-10-14,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"370","30B-AM-1007-02","AM",2018-10-07,"Adult","Gray","","Above Ground","15","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"371","7A-AM-1006-02","AM",2018-10-06,"Adult","Gray","Cinnamon","Above Ground","8","in tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"372","20D-AM-1007-01","AM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"373","32I-AM-1013-02","AM",2018-10-13,"Juvenile","Gray","Cinnamon","Above Ground","15","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"374","8C-PM-1013-04","PM",2018-10-13,"Juvenile","Cinnamon","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"375","13E-PM-1008-10","PM",2018-10-08,"Adult","Cinnamon","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"376","5E-AM-1008-09","AM",2018-10-08,"Adult","Cinnamon","Gray","Above Ground","2","went up tree",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"377","39B-PM-1014-06","PM",2018-10-14,"Adult","Gray","Cinnamon","Above Ground","10","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"378","32D-PM-1006-07","PM",2018-10-06,"Adult","Gray","Black, Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"379","21F-AM-1018-01","AM",2018-10-18,"Adult","Gray","","Above Ground","15","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"380","33D-PM-1006-03","PM",2018-10-06,"","Black","","Above Ground","15","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"381","8E-PM-1008-01","PM",2018-10-08,"Adult","Gray","White","Ground Plane","FALSE","by tree trunk base",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"382","33E-PM-1012-01","PM",2018-10-12,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"383","22C-AM-1013-02","AM",2018-10-13,"Adult","Cinnamon","Gray","Above Ground","4","",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"384","3B-PM-1007-01","PM",2018-10-07,"Adult","Gray","White","Above Ground","","in tree",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"385","40E-AM-1014-01","AM",2018-10-14,"Adult","Gray","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"386","31G-PM-1007-01","PM",2018-10-07,"Adult","Gray","","Above Ground","15","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"387","33E-AM-1014-03","AM",2018-10-14,"Adult","Black","","Above Ground","5","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"388","8E-PM-1008-08","PM",2018-10-08,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"389","14D-PM-1019-11","PM",2018-10-19,"Adult","Gray","","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"390","2C-AM-1010-03","AM",2018-10-10,"Adult","Black","Gray","Above Ground","30","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"391","1B-AM-1012-12","AM",2018-10-12,"Adult","Cinnamon","Gray","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"392","38C-PM-1014-06","PM",2018-10-14,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"393","4I-PM-1007-03","PM",2018-10-07,"Adult","Gray","Cinnamon, White","Above Ground","3","ran to tree",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"394","40C-PM-1006-03","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"395","13H-PM-1010-03","PM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","in glen",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"396","10H-AM-1014-05","AM",2018-10-14,"","Cinnamon","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"397","30D-AM-1017-02","AM",2018-10-17,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"398","12G-PM-1007-06","PM",2018-10-07,"","Gray","Cinnamon","","","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"399","9B-PM-1013-10","PM",2018-10-13,"Juvenile","Cinnamon","Gray","Above Ground","12","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"400","36C-PM-1013-06","PM",2018-10-13,"Adult","Gray","","Ground Plane","FALSE","Running across wide street",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"401","22D-PM-1012-01","PM",2018-10-12,"Adult","Gray","Black, White","Above Ground","5","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"402","11I-PM-1012-03","PM",2018-10-12,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"403","38A-PM-1013-01","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"404","14F-PM-1012-01","PM",2018-10-12,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"405","1D-AM-1006-09","AM",2018-10-06,"Adult","Cinnamon","White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"406","8B-AM-1007-09","AM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"407","3B-PM-1007-07","PM",2018-10-07,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"408","22G-PM-1018-03","PM",2018-10-18,"Juvenile","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"409","40G-PM-1013-02","PM",2018-10-13,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"410","27I-PM-1020-01","PM",2018-10-20,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"411","22C-PM-1006-09","PM",2018-10-06,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"412","1C-PM-1013-05","PM",2018-10-13,"Adult","Cinnamon","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"413","8H-PM-1014-03","PM",2018-10-14,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"414","13C-AM-1010-03","AM",2018-10-10,"Adult","Gray","","Above Ground","20","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"415","41B-PM-1014-05","PM",2018-10-14,"Adult","Gray","","Above Ground","25","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"416","7I-PM-1013-05","PM",2018-10-13,"Adult","Gray","Cinnamon","Ground Plane","FALSE","Rock",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"417","31A-AM-1010-01","AM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"418","35E-PM-1006-03","PM",2018-10-06,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"419","1D-AM-1006-02","AM",2018-10-06,"Juvenile","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"420","14H-PM-1012-01","PM",2018-10-12,"Adult","Gray","Black, Cinnamon, White","Ground Plane","FALSE","",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"421","14H-AM-1007-04","AM",2018-10-07,"Juvenile","Gray","White","Ground Plane","FALSE","",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"422","8I-PM-1013-01","PM",2018-10-13,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"423","9B-PM-1013-02","PM",2018-10-13,"Juvenile","Cinnamon","Gray","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"424","8B-PM-1012-08","PM",2018-10-12,"Adult","Cinnamon","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"425","9G-AM-1007-02","AM",2018-10-07,"Adult","Gray","","Above Ground","25","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"426","13B-PM-1008-01","PM",2018-10-08,"Adult","Gray","White","Above Ground","2","on railing",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"427","31F-PM-1007-04","PM",2018-10-07,"Adult","Gray","","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
"428","21G-AM-1014-02","AM",2018-10-14,"Adult","Gray","White","Above Ground","3","fence",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"429","10G-PM-1017-08","PM",2018-10-17,"Adult","Black","Cinnamon","Above Ground","10","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"430","10B-PM-1014-01","PM",2018-10-14,"Adult","Gray","White","Ground Plane","FALSE","on lawn in front of a tree",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"431","9B-PM-1013-03","PM",2018-10-13,"Juvenile","Cinnamon","Gray","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"432","34H-AM-1007-01","AM",2018-10-07,"Adult","Gray","Cinnamon","Above Ground","40","tree",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"433","13H-PM-1010-07","PM",2018-10-10,"Adult","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"434","7H-AM-1006-11","AM",2018-10-06,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"435","8E-PM-1008-05","PM",2018-10-08,"Adult","Gray","White","Ground Plane","FALSE","5, 6, 7 all at same tree trunk base",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"436","4A-PM-1007-03","PM",2018-10-07,"Adult","Gray","White","Ground Plane","FALSE","by rock",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"437","42F-PM-1017-02","PM",2018-10-17,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"438","33E-AM-1014-05","AM",2018-10-14,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"439","22F-AM-1007-05","AM",2018-10-07,"Adult","Gray","White","Above Ground","10","tree",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"440","5F-AM-1007-04","AM",2018-10-07,"Adult","Gray","Cinnamon","Above Ground","","rocks",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"441","41I-AM-1018-02","AM",2018-10-18,"Juvenile","Gray","","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"442","13D-PM-1018-08","PM",2018-10-18,"Adult","Gray","Cinnamon, White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"443","18I-PM-1007-09","PM",2018-10-07,"Adult","Gray","Cinnamon","Above Ground","20","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"444","9F-PM-1014-04","PM",2018-10-14,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"445","12H-PM-1007-04","PM",2018-10-07,"","Gray","Cinnamon","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"446","8F-PM-1012-05","PM",2018-10-12,"Adult","Gray","Cinnamon","Ground Plane","FALSE","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"447","13E-PM-1008-06","PM",2018-10-08,"Adult","Gray","White","Ground Plane","FALSE","",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
