unique_squirrel_id,shift,date,age,primary_fur_color,highlight_color,location,Above Ground Sighter Measurement,specific_location,running,chasing,climbing,eating,foraging,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from
5D-PM-1018-05,PM,10182018,Juvenile,Gray,,Above Ground,3,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
34I-PM-1010-06,PM,10102018,Adult,Gray,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
33E-AM-1014-09,AM,10142018,Juvenile,Black,,Above Ground,15,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
16D-PM-1010-09,PM,10102018,Adult,Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14H-AM-1007-01,AM,10072018,Adult,Gray,,Above Ground,180,top of tree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13H-PM-1010-09,PM,10102018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
29C-AM-1007-03,AM,10072018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12G-PM-1007-05,PM,10072018,,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
18H-PM-1014-03,PM,10142018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
15I-AM-1008-02,AM,10082018,Adult,Gray,Cinnamon,Above Ground,4,on fence,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
42C-AM-1007-04,AM,10072018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
38E-PM-1014-03,PM,10142018,,Gray,,Ground Plane,FALSE,THICK UNDERGROWTH,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
39C-AM-1017-04,AM,10172018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5C-PM-1010-04,PM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14I-PM-1018-06,PM,10182018,Adult,Cinnamon,Black,Above Ground,2,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
32E-PM-1017-01,PM,10172018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9B-PM-1013-01,PM,10132018,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
26B-AM-1010-01,AM,10102018,Adult,Gray,,Ground Plane,FALSE,running across bridle path,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
31D-AM-1014-02,AM,10142018,Juvenile,Gray,White,Ground Plane,FALSE,Undergrowth,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5C-PM-1010-11,PM,10102018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16C-AM-1014-04,AM,10142018,Adult,Gray,Black,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5D-PM-1018-04,PM,10182018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
36B-PM-1013-03,PM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
40C-AM-1017-02,AM,10172018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
28I-AM-1013-01,AM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,Jumped onto path & then back into brush,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
38F-AM-1018-04,AM,10182018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1F-AM-1010-01,AM,10102018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
26A-AM-1014-01,AM,10142018,,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32E-AM-1007-05,AM,10072018,Adult,Black,,Above Ground,30,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17F-PM-1020-04,PM,10202018,Juvenile,Gray,Cinnamon,Above Ground,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11A-PM-1013-03,PM,10132018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17E-AM-1017-01,AM,10172018,Adult,Gray,,Ground Plane,FALSE,Pond area,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
31I-PM-1019-02,PM,10192018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
32H-PM-1006-02,PM,10062018,,Gray,,Above Ground,8,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6A-PM-1012-07,PM,10122018,Adult,Cinnamon,White,Ground Plane,FALSE,elevated ground,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17A-AM-1017-01,AM,10172018,Adult,Gray,Cinnamon,Above Ground,3,ground & tree,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
40C-AM-1017-07,AM,10172018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
8A-PM-1014-01,PM,10142018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
13C-PM-1019-05,PM,10192018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
4E-PM-1008-03,PM,10082018,Adult,Gray,,,,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41E-PM-1013-05,PM,10132018,Juvenile,Gray,"Cinnamon, White",Above Ground,10,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3H-AM-1008-05,AM,10082018,Adult,Gray,Cinnamon,Above Ground,13,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
41E-AM-1007-02,AM,10072018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
40E-AM-1014-03,AM,10142018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2A-AM-1010-02,AM,10102018,,Gray,Cinnamon,Above Ground,,perched on small fence,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
3A-PM-1017-03,PM,10172018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
30I-PM-1006-02,PM,10062018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
17C-PM-1013-01,PM,10132018,Adult,Gray,,Ground Plane,FALSE,then perched on 2-ft high border fencing,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9A-AM-1013-04,AM,10132018,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9E-PM-1014-02,PM,10142018,Juvenile,Gray,"Black, Cinnamon",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
41D-AM-1014-02,AM,10142018,Adult,Gray,,Above Ground,20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14G-AM-1012-02,AM,10122018,,Gray,Cinnamon,Above Ground,15,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7H-PM-1006-09,PM,10062018,Adult,Black,,Ground Plane,FALSE,by tree,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
38D-AM-1017-03,AM,10172018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
22F-AM-1007-03,AM,10072018,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5I-AM-1010-01,AM,10102018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
12C-AM-1013-01,AM,10132018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
3E-AM-1006-02,AM,10062018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3H-PM-1014-07,PM,10142018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
39D-AM-1008-03,AM,10082018,Adult,Gray,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9I-AM-1014-09,AM,10142018,Adult,Gray,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
28D-AM-1012-04,AM,10122018,Adult,Cinnamon,White,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10G-AM-1006-07,AM,10062018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
1B-AM-1012-10,AM,10122018,Juvenile,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
32D-PM-1006-04,PM,10062018,Adult,Gray,"Cinnamon, White",Above Ground,40,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
5I-AM-1010-02,AM,10102018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
32F-PM-1008-05,PM,10082018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
34E-PM-1006-01,PM,10062018,Adult,Gray,"Black, Cinnamon, White",Above Ground,20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2D-AM-1007-01,AM,10072018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3E-AM-1006-01,AM,10062018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5I-AM-1010-05,AM,10102018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
3A-PM-1017-08,PM,10172018,Adult,Cinnamon,Black,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
4C-PM-1010-11,PM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40E-PM-1017-02,PM,10172018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
38E-AM-1010-02,AM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
32I-AM-1013-04,AM,10132018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
19F-PM-1017-06,PM,10172018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
13E-AM-1017-11,AM,10172018,Adult,Gray,Cinnamon,Above Ground,,on/in log,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14F-PM-1012-07,PM,10122018,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
19F-AM-1007-01,AM,10072018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2F-PM-1014-12,PM,10142018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
17D-AM-1008-06,AM,10082018,,,,Above Ground,,"high in tree, couldn't see it, only heard it",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
37C-PM-1013-01,PM,10132018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13E-PM-1008-05,PM,10082018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9A-PM-1010-01,PM,10102018,Adult,,,Ground Plane,FALSE,by large tree in sectioned off area,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
18C-PM-1018-08,PM,10182018,Juvenile,Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
26I-PM-1010-04,PM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
21A-AM-1019-06,AM,10192018,Juvenile,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
16D-AM-1007-02,AM,10072018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
13G-PM-1008-03,PM,10082018,Juvenile,Cinnamon,Gray,Above Ground,20,maple tree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
15I-AM-1008-05,AM,10082018,Adult,Gray,,Above Ground,5,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7H-PM-1006-05,PM,10062018,Adult,Gray,Cinnamon,Ground Plane,FALSE,"Ran across path to eat behind fence, next to the fence.",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
32F-AM-1012-03,AM,10122018,Adult,Gray,Cinnamon,Above Ground,20,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42H-AM-1019-01,AM,10192018,Adult,Cinnamon,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8I-AM-1006-12,AM,10062018,Adult,Gray,,Above Ground,50,tree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
40G-PM-1013-06,PM,10132018,Juvenile,Gray,,Ground Plane,FALSE,along the road,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
21G-AM-1014-03,AM,10142018,Adult,Gray,White,Above Ground,7,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
38D-AM-1017-05,AM,10172018,Adult,Gray,"Black, Cinnamon",Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2C-AM-1010-09,AM,10102018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3D-PM-1010-01,PM,10102018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
35F-PM-1012-01,PM,10122018,Juvenile,Gray,"Black, Cinnamon, White",Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
33B-AM-1010-06,AM,10102018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
35C-AM-1007-06,AM,10072018,Adult,,,Above Ground,30,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
38I-PM-1014-04,PM,10142018,Adult,Gray,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9H-PM-1018-01,PM,10182018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9A-PM-1010-02,PM,10102018,Adult,,,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
7E-AM-1006-06,AM,10062018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
40C-AM-1017-06,AM,10172018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
14F-AM-1007-03,AM,10072018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
4D-PM-1008-14,PM,10082018,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5E-AM-1008-03,AM,10082018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
40C-PM-1006-08,PM,10062018,Adult,Gray,,Ground Plane,FALSE,By the main road,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
15H-PM-1008-07,PM,10082018,Adult,Gray,Cinnamon,Ground Plane,FALSE,along bottom of rock outcropping,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
30C-AM-1014-01,AM,10142018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
19E-PM-1018-01,PM,10182018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
4I-PM-1007-02,PM,10072018,Adult,Black,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8D-AM-1007-07,AM,10072018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
19F-PM-1017-03,PM,10172018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
36I-AM-1017-08,AM,10172018,Adult,Gray,,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
14F-AM-1007-06,AM,10072018,Juvenile,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
14A-PM-1014-06,PM,10142018,Adult,Gray,"Cinnamon, White",Above Ground,9,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
21G-PM-1007-04,PM,10072018,,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
32D-PM-1006-03,PM,10062018,Adult,Gray,"Cinnamon, White",Above Ground,40,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
4C-PM-1010-15,PM,10102018,Juvenile,Gray,Cinnamon,Above Ground,,on tree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
31D-PM-1006-01,PM,10062018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4G-AM-1006-04,AM,10062018,Adult,Black,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
17D-AM-1008-02,AM,10082018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8B-AM-1007-01,AM,10072018,Adult,Gray,Cinnamon,Above Ground,10,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
14D-AM-1014-11,AM,10142018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
9F-PM-1014-05,PM,10142018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
20F-AM-1014-01,AM,10142018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
10F-PM-1019-06,PM,10192018,Adult,Gray,White,Above Ground,10,Different tree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
4H-AM-1006-02,AM,10062018,Adult,Gray,Cinnamon,Ground Plane,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
33B-PM-1010-10,PM,10102018,Adult,Gray,,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
33F-PM-1012-06,PM,10122018,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
3B-PM-1007-10,PM,10072018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
2E-PM-1014-02,PM,10142018,Adult,Gray,White,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
36F-AM-1017-04,AM,10172018,Juvenile,Gray,White,Ground Plane,FALSE,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
13A-PM-1014-02,PM,10142018,Adult,Gray,,Above Ground,45,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16G-AM-1010-02,AM,10102018,Adult,Cinnamon,Gray,Ground Plane,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
